drug_code,brand_name,ai_group_no,company_name,drug_identification_number
95787,DIAL COMPLETE 2 IN 1 MOISTURIZING & ANTIBACTERIAL FOAMING HAND WASH MANUKA HONEY,0104993016,HENKEL CANADA CORPORATION,02469197
95802,LINEZOLID INJECTION,0143501003,AURO PHARMA INC,02469294
95814,BACA RESPICLICK,0108887014,TEVA CANADA LIMITED,02469359
95822,SANDOZ HYDROCORTISONE,0106344008,SANDOZ CANADA INCORPORATED,02469421
95836,RAMIPRIL,0122858005,LABORATOIRE RIVA INC,02469553
95839,ANTHRASIL,0159650001,EMERGENT BIOSOLUTIONS CANADA INC,02469588
95845,NRA-TRAMADOL/ACET,0250601001,NORA PHARMA INC,02469650
95846,JAMP-SILDENAFIL R,0136261004,JAMP PHARMA CORPORATION,02469669
95848,APO-PINAVERIUM,0113429001,APOTEX INC,02469677
95852,RODAN+FIELDS SPOTLESS,0253309004,RODAN & FIELDS LLC,02469707
95863,ROCURONIUM BROMIDE INJECTION,0126317001,MDA INC.,02469774
95868,DOCUSATE SODIUM CAPSULES USP 100 MG,0104351002,"CONTRACT PACKAGING RESOURCES INC,A MEMBER OF THE AENOVA GROUP",02469804
95870,GLN-OLMESARTAN,0152496002,GLENMARK PHARMACEUTICALS CANADA INC.,02469812
95871,GLN-OLMESARTAN,0152496003,GLENMARK PHARMACEUTICALS CANADA INC.,02469820
95873,FLUDEOXYGLUCOSE F18 INJECTION,0152591016,MONTREAL NEUROLOGICAL INSTITUTE,02469839
95880,ADMELOG SOLOSTAR,0131614001,SANOFI-AVENTIS CANADA INC,02469871
95877,ADMELOG,0131614001,SANOFI-AVENTIS CANADA INC,02469898
95881,ADMELOG,0131614001,SANOFI-AVENTIS CANADA INC,02469901
95882,ACETAMINOPHEN EXTRA STRENGTH LIQUID GELS,0102009002,LABORATOIRES TRIANON INC,02469928
95887,BUCKLEY'S COMPLETE RELIEF,0659730001,THE BUCKLEY'S COMPANY,02469944
95888,BUCKLEY'S COMPLETE RELIEF + MUCUS,0759750001,THE BUCKLEY'S COMPANY,02469960
95893,PHARMA-SIMVASTATIN,0122415004,PHARMASCIENCE INC,02469987
95894,PHARMA-SIMVASTATIN,0122415003,PHARMASCIENCE INC,02469995
95895,PHARMA-SIMVASTATIN,0122415002,PHARMASCIENCE INC,02470004
95896,PHARMA-SIMVASTATIN,0122415005,PHARMASCIENCE INC,02470012
95897,CLOZAPINE TABLETS,0122583001,THERAPEUTIC PRODUCTS INC,02470020
95898,CLOZAPINE TABLETS,0122583002,THERAPEUTIC PRODUCTS INC,02470039
95899,MILRINONE LACTATE INJECTION,0131285001,AURO PHARMA INC,02470047
95900,MDK-NITISINONE,0158450004,MENDELIKABS INC,02470055
95903,SITAVIG,0115506009,CIPHER PHARMACEUTICALS INC,02470098
95905,ACETAMINOPHEN TABLETS 325 MG,0102009001,GFR PHARMA LTD.,02470101
95906,ACETAMINOPHEN TABLETS 500 MG EXTRA STRENGTH,0102009002,GFR PHARMA LTD.,02470128
95938,ZOONO HAND SANITIZER,0104993016,ZOONO GROUP LIMITED,02470403
95943,GENTAMICIN INJECTION USP,0105695003,TELIGENT OU,02470462
95945,BENLYSTA,0152941003,GLAXOSMITHKLINE INC,02470470
95951,MATRIX SUPPORT WITH SUNSCREEN BROAD SPECTRUM SPF 30,0331813001,"NEOSTRATA COMPANY, INC",02470527
95953,SHEER HYDRATION SUNSCREEN BROAD SPECTRUM SPF 35,0331813001,"NEOSTRATA COMPANY, INC",02470535
95954,YTTRIGA,0152618002,ECKERT & ZIEGLER RADIOPHARMA GMBH,02470543
95955,LINEZOLID INTRAVENOUS INJECTION,0143501003,MDA INC.,02470551
95961,BUPIVACAINE HEAVY INJECTION BP,0108896002,AURO PHARMA INC,02470616
95962,DATSCAN,0159810001,GE HEALTHCARE CANADA INC,02470624
95963,TRIAMCINOLONE HEXACETONIDE INJECTABLE SUSPENSION,0109565001,MEDEXUS INC,02470632
95965,PERGOVERIS,0257310002,EMD SERONO A DIVISION OF EMD INC CANADA,02470640
95966,PERGOVERIS,0257310002,EMD SERONO A DIVISION OF EMD INC CANADA,02470659
95967,PERGOVERIS,0257310002,EMD SERONO A DIVISION OF EMD INC CANADA,02470667
95974,MVASI,0151381001,AMGEN CANADA INC,02470748
95975,MVASI,0151381001,AMGEN CANADA INC,02470756
95982,KISS THERAPY SUNSCREEN SPF 30 LIP BALM,0352510019,MARKWINS BEAUTY PRODUCTS INC,02470772
95991,SANDOZ ZOPICLONE TABLET,0122562002,SANDOZ CANADA INCORPORATED,02470845
95977,STERILISED WATER FOR INJECTIONS,0105143002,CELLCHEM PHARMACEUTICALS INC.,02470861
95994,ULTRA SHEER FOAMING LOTION SPF 60,0544758142,JOHNSON & JOHNSON INC,02470888
95995,ULTRA SHEER FOAMING LOTION SPF 30,0544758143,JOHNSON & JOHNSON INC,02470896
95997,KETAMINE HYDROCHLORIDE INJECTION USP,0131360003,STERIMAX INC,02470934
96001,KETAMINE HYDROCHLORIDE INJECTION USP,0131360003,STERIMAX INC,02470950
96008,BAG BALM SKIN PROTECTANT,0108784011,VERMONTS ORIGINAL LLC,02470985
96009,SPF 60 KIDS WET'N PROTECT,0657530002,OMBRELLE CANADA,02470993
96010,GPC-SOLIFENACIN,0151584001,GENERIC PARTNERS (CANADA) INC.,02471000
96011,GPC-SOLIFENACIN,0151584002,GENERIC PARTNERS (CANADA) INC.,02471019
96015,TARO-DIPYRIDAMOLE/ ASA,0215712003,TARO PHARMACEUTICALS INC,02471051
96017,MYLAN-NIFEDIPINE EXTENDED RELEASE,0115253002,MYLAN PHARMACEUTICALS ULC,02471078
96025,LUPIN-CEPHALEXIN,0105911004,LUPIN PHARMA CANADA LIMITED,02471140
96026,LUPIN-CEPHALEXIN,0105911003,LUPIN PHARMA CANADA LIMITED,02471159
96046,SPF 30 KIDS WET'N PROTECT,0657530001,OMBRELLE CANADA,02471345
96054,XYRALID,0103565001,INNOVUS PHARMACEUTICALS INC,02471434
96064,AURO-ATOMOXETINE,0150434001,AURO PHARMA INC,02471485
96065,AURO-ATOMOXETINE,0150434002,AURO PHARMA INC,02471493
96066,AURO-ATOMOXETINE,0150434003,AURO PHARMA INC,02471507
96067,AURO-ATOMOXETINE,0150434004,AURO PHARMA INC,02471515
96068,AURO-ATOMOXETINE,0150434005,AURO PHARMA INC,02471523
96069,AURO-ATOMOXETINE,0150434006,AURO PHARMA INC,02471531
96070,AURO-ATOMOXETINE,0150434007,AURO PHARMA INC,02471558
96071,"CORICIDIN COMPLETE COLD, COUGH & FLU",0318085009,BAYER INC,02471566
96073,VELPHORO,0108536040,VIFOR FRESENIUS MEDICAL CARE RENAL PHARMA LTD,02471574
96075,PMS-PEGLYTE,0516978006,PHARMASCIENCE INC,02471590
96076,"ADVIL COLD, SINUS & FLU EXTRA STRENGTH",0349765003,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,02471604
96079,PMS-ALLOPURINOL,0103654001,PHARMASCIENCE INC,02471620
96090,AURO-AMOXICLAV,0234720008,AURO PHARMA INC,02471671
96091,AURO-AMOXICLAV,0234720009,AURO PHARMA INC,02471698
96092,AURO-AMOXICLAV,0234720005,AURO PHARMA INC,02471701
96081,PMS-ALLOPURINOL,0103654003,PHARMASCIENCE INC,02471728
96080,PMS-ALLOPURINOL,0103654002,PHARMASCIENCE INC,02471736
96094,MYLAN-TRANDOLAPRIL,0131524001,MYLAN PHARMACEUTICALS ULC,02471752
96095,MYLAN-TRANDOLAPRIL,0131524002,MYLAN PHARMACEUTICALS ULC,02471760
96096,MYLAN-TRANDOLAPRIL,0131524003,MYLAN PHARMACEUTICALS ULC,02471779
96097,MYLAN-TRANDOLAPRIL,0131524004,MYLAN PHARMACEUTICALS ULC,02471787
96103,NRA-PANTOPRAZOLE,0133229001,NORA PHARMA INC,02471825
96113,REGULAR LIP BALM,0218807031,BLISTEX CORPORATION,02471906
96117,GANCICLOVIR FOR INJECTION USP,0128037002,AURO PHARMA INC,02471930
96118,APO-ATOVAQUONE,0124073001,APOTEX INC,02471949
96124,ANTHELIOS XL MELT-IN CREAM,0752692003,LABORATOIRES LA ROCHE-POSAY CANADA,02472007
96132,SANDOZ OLMESARTAN HCTZ,0252502001,SANDOZ CANADA INCORPORATED,02472066
96133,SANDOZ OLMESARTAN HCTZ,0252502002,SANDOZ CANADA INCORPORATED,02472074
96134,SANDOZ OLMESARTAN HCTZ,0252502003,SANDOZ CANADA INCORPORATED,02472082
96141,JAMP-MOXIFLOXACIN,0142242003,JAMP PHARMA CORPORATION,02472120
96149,ATROPINE SULFATE INJECTION USP,0104748003,PFIZER CANADA INC,02472171
96148,TRANQUIL MEADOWS AB,0104993016,ZEP MANUFACTURING COMPANY OF CANADA,02472198
96151,FUZION AB FOAMING HAND SOAP,0104993016,ZEP MANUFACTURING COMPANY OF CANADA,02472236
96159,ACCLAIM AB,0104993016,ZEP MANUFACTURING COMPANY OF CANADA,02472287
96170,JAMP-URSODIOL,0122789001,JAMP PHARMA CORPORATION,02472392
96171,JAMP-URSODIOL,0122789002,JAMP PHARMA CORPORATION,02472406
96176,BERRY LIP BALM,0218807031,BLISTEX CORPORATION,02472449
96178,MINT LIP BALM,0218807031,BLISTEX CORPORATION,02472465
96183,REDDY-CINACALCET,0150282001,DR REDDYS LABORATORIES LTD,02472538
96184,REDDY-CINACALCET,0150282002,DR REDDYS LABORATORIES LTD,02472546
96185,REDDY-CINACALCET,0150282003,DR REDDYS LABORATORIES LTD,02472554
96192,PEMETREXED DISODIUM FOR INJECTION,0150104001,MARCAN PHARMACEUTICALS INC,02472619
96198,GRANISETRON HCL TABLETS,0123183001,STERIMAX INC,02472686
96203,ENERGY BERRY BAIES ÉNERGISANTES FOAMING HAND SOAP ANTIBACTERIAL,0104993016,APOLLO HEALTH AND BEAUTY CARE INC.,02472724
96208,SPRING SHOWERS PLUIES PRINTANIÈRES FOAMING HAND SOAP ANTIBACTERIAL,0104993016,APOLLO HEALTH AND BEAUTY CARE INC.,02472775
96212,ZOLEDRONIC ACID FOR INJECTION,0141761002,MARCAN PHARMACEUTICALS INC,02472805
96218,DAYTIME COLD & SINUS,0319503004,APOTEX INC,02472856
96219,NIGHTTIME RELIEF COMPLETE,0419805008,APOTEX INC,02472864
96220,NIGHTTIME COLD & SINUS,0419805008,APOTEX INC,02472872
96221,CANEAL PERITONEAL DIALYSIS SOLUTION,0500162032,CHIEF MEDICAL SUPPLIES LTD,02472880
96235,CUTAQUIG,0151002003,OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,02473003
96237,CUTAQUIG,0151002003,OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,02473038
96240,APO-PERINDOPRIL ARGININE,0151321001,APOTEX INC,02473062
96241,APO-PERINDOPRIL ARGININE,0151321002,APOTEX INC,02473070
96242,APO-PERINDOPRIL ARGININE,0151321003,APOTEX INC,02473089
96243,HADLIMA,0150364003,"SAMSUNG BIOEPIS CO., LTD",02473097
96244,HADLIMA PUSHTOUCH,0150364003,"SAMSUNG BIOEPIS CO., LTD",02473100
96245,HYDRALAX,0152488003,JUNO OTC INC,02473119
96247,BUSULFAN INJECTION,0103273002,APOTEX INC,02473127
96248,MUSCLE & JOINT NO ODOUR EXTRA STRENGTH,0103740004,CHURCH & DWIGHT CANADA CORP,02473135
96250,MUSCLE & JOINT NO ODOUR REGULAR STRENGTH,0103740005,CHURCH & DWIGHT CANADA CORP,02473143
96256,M-VALSARTAN,0131885003,MANTRA PHARMA INC,02473186
96257,M-VALSARTAN,0131885001,MANTRA PHARMA INC,02473194
96254,M-DULOXETINE,0152350001,MANTRA PHARMA INC,02473208
96255,M-DULOXETINE,0152350002,MANTRA PHARMA INC,02473216
96263,KADCYLA,0154730003,HOFFMANN-LA ROCHE LIMITED,02473224
96264,JAMP CANDESARTAN-HCT,0244181001,JAMP PHARMA CORPORATION,02473240
96265,JAMP CANDESARTAN-HCT,0244181002,JAMP PHARMA CORPORATION,02473259
96266,JAMP CANDESARTAN-HCT,0244181003,JAMP PHARMA CORPORATION,02473267
96267,"DOCUSATE SODIUM CAPSULES, USP 100MG",0104351002,AIPING PHARMACEUTICAL INC,02473275
96268,AFLURIA TETRA,0455410003,SEQIRUS PTY LTD,02473283
96272,AFLURIA TETRA,0455410003,SEQIRUS PTY LTD,02473313
96284,M-VALSARTAN,0131885002,MANTRA PHARMA INC,02473437
96286,APO-TELMISARTAN-AMLODIPINE,0252947001,APOTEX INC,02473453
96287,APO-TELMISARTAN-AMLODIPINE,0252947002,APOTEX INC,02473461
96288,APO-TELMISARTAN-AMLODIPINE,0252947003,APOTEX INC,02473488
96289,APO-TELMISARTAN-AMLODIPINE,0252947004,APOTEX INC,02473496
96290,"LIDOCAINE 2% AND EPINEPHRINE 1:100,000",0201285002,SEPTODONT,02473518
96291,"LIDOCAINE 2% AND EPINEPHRINE 1:50,000",0201285009,SEPTODONT,02473526
96292,M-RANITIDINE,0115150002,MANTRA PHARMA INC,02473534
96293,M-RANITIDINE,0115150001,MANTRA PHARMA INC,02473542
96294,ADDYI,0160010001,SPROUT PHARMACEUTICALS INC,02473550
96301,BEVESPI AEROSPHERE,0260050001,ASTRAZENECA CANADA INC,02473615
96303,MULTIPURPOSE HEALING BALM,0148022006,JOHNSON & JOHNSON INC,02473631
96311,BÉBÉ HEALING OINTMENT,0108784014,CERAVE CANADA,02473712
96314,CANEAL PERITONEAL DIALYSIS SOLUTION,0500162002,CHIEF MEDICAL SUPPLIES LTD,02473747
96316,FLUOROURACIL INJECTION,0107505004,BIOLYSE PHARMA CORPORATION,02473763
96320,FLUOROURACIL INJECTION,0107505004,BIOLYSE PHARMA CORPORATION,02473771
96343,PEAR AB HAND SOAP,0104993016,ZEP MANUFACTURING COMPANY OF CANADA,02473798
96360,GLYCOPYRROLATE INJECTION USP,0102396002,STERIMAX INC,02473879
96362,GLYCOPYRROLATE INJECTION USP,0102396002,STERIMAX INC,02473887
96361,GLYCOPYRROLATE INJECTION USP,0102396002,STERIMAX INC,02473895
96396,ODAN-SODIUM POLYSTYRENE SULFONATE,0108701005,ODAN LABORATORIES LTD,02473941
96397,ODAN-SODIUM POLYSTYRENE SULFONATE,0108701004,ODAN LABORATORIES LTD,02473968
96404,ALPROLIX,0155510006,BIOVERATIV CANADA INC,02474034
96405,NUWIQ,0256190005,OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,02474042
96420,CARBOCAINE 3%,0100583001,SEPTODONT,02474174
96421,CARBOCAINE 2% WITH NEO-COBEFRIN,0248622001,NOVOCOL PHARMACEUTICAL OF CANADA INC,02474182
96422,HUMIRA,0150364002,ABBVIE CORPORATION,02474220
96424,ZORCAINE,0226661001,SEPTODONT,02474239
96430,MARCAINE,0231290002,SEPTODONT INC,02474247
96423,HUMIRA,0150364002,ABBVIE CORPORATION,02474255
96431,HUMIRA,0150364002,ABBVIE CORPORATION,02474263
96432,METOPROLOL TARTRATE INJECTION USP,0111923004,MDA INC.,02474271
96434,OXYGEN,0110469001,ONTARIO MEDICAL OXYGEN SERVICES INC.,02474298
96443,PREGABALIN,0151121001,ALTAMED PHARMA,02474352
96444,PREGABALIN,0151121002,ALTAMED PHARMA,02474360
96445,PREGABALIN,0151121003,ALTAMED PHARMA,02474379
96446,PREGABALIN,0151121005,ALTAMED PHARMA,02474387
96461,"SBEB - OXYMETAZOLINE HYDROCHLORIDE NASAL SOLUTION USP, 0.05%",0101481001,BAYER INC,02474492
96466,APO-TACROLIMUS,0127857002,APOTEX INC,02474506
96467,APO-TACROLIMUS,0127857001,APOTEX INC,02474514
96479,LAPELGA,0149962001,APOTEX INC,02474565
96474,ARBESDA RESPICLICK,0238341007,TEVA CANADA LIMITED,02474611
96475,ARBESDA RESPICLICK,0238341008,TEVA CANADA LIMITED,02474638
96476,ARBESDA RESPICLICK,0238341009,TEVA CANADA LIMITED,02474646
96450,AG-LOSARTAN HCTZ,0233168001,ANGITA PHARMA INC.,02474654
96451,AG-LOSARTAN HCTZ,0233168002,ANGITA PHARMA INC.,02474662
96492,METHOTREXATE INJECTION BP,0107545002,ACCORD HEALTHCARE INC,02474735
96494,SANDOZ AMOXICILLIN,0131314001,SANDOZ CANADA INCORPORATED,02474751
96495,SANDOZ AMOXICILLIN,0131314006,SANDOZ CANADA INCORPORATED,02474778
96497,JAMP ENALAPRIL,0117649004,JAMP PHARMA CORPORATION,02474786
96498,JAMP ENALAPRIL,0117649003,JAMP PHARMA CORPORATION,02474794
96499,JAMP ENALAPRIL,0117649001,JAMP PHARMA CORPORATION,02474808
96500,JAMP ENALAPRIL,0117649002,JAMP PHARMA CORPORATION,02474816
96501,MAR-PERINDOPRIL,0127178001,MARCAN PHARMACEUTICALS INC,02474824
96502,MAR-PERINDOPRIL,0127178002,MARCAN PHARMACEUTICALS INC,02474832
96503,MAR-PERINDOPRIL,0127178003,MARCAN PHARMACEUTICALS INC,02474840
96508,SLEEP-EZE EZE-FREE,0102639008,MEDTECH PRODUCTS INC,02474867
96510,FUCIBET,0245421003,LEO PHARMA INC,02474883
96511,METHOTREXATE INJECTION BP,0107545002,ACCORD HEALTHCARE INC,02474891
96512,COOLDRY SPORT SUNSCREEN SPRAY SPF 100,0544758040,JOHNSON & JOHNSON INC,02474905
96515,PROBUPHINE,0126788005,KNIGHT THERAPEUTICS INC.,02474921
96526,MORPHINE SULFATE INJECTION BP,0104545001,STERIMAX INC,02474980
96527,MORPHINE SULFATE INJECTION BP,0104545009,STERIMAX INC,02474999
96528,BUSULFAN FOR INJECTION,0103273002,MARCAN PHARMACEUTICALS INC,02475006
96535,DICLOFENAC,0114417004,PHARMA STULLN INC.,02475065
96537,GLOSSIER ZIT STICK BREAKOUT ERASER 5% BENZOYL PEROXIDE GEL ACNE TREATMENT,0107205001,GLOSSIER INC,02475154
96551,MINT-DICLOFENAC,0114417004,MINT PHARMACEUTICALS INC,02475197
96556,NAPROXEN SODIUM CAPSULES,0113934003,APOTEX INC,02475227
96570,ANTIFUNGAL TINCTURE,0102537001,NEUBOURG SKIN CARE OF NORTH AMERICA INC,02475324
96575,APO-AMBRISENTAN,0152452001,APOTEX INC,02475375
96576,APO-AMBRISENTAN,0152452002,APOTEX INC,02475383
96577,GANCICLOVIR FOR INJECTION USP,0128037002,STERIMAX INC,02475391
96586,NEOSTIGMINE METHYLSULFATE INJECTION USP,0102263002,MARCAN PHARMACEUTICALS INC,02475480
96587,NEOSTIGMINE METHYLSULFATE INJECTION USP,0102263003,MARCAN PHARMACEUTICALS INC,02475499
96592,ALPHANATE,0250427009,GRIFOLS BIOLOGICALS LLC,02475561
96593,ALPHANATE,0250427010,GRIFOLS BIOLOGICALS LLC,02475588
96594,ALPHANATE,0250427011,GRIFOLS BIOLOGICALS LLC,02475596
96595,ALPHANATE,0250427012,GRIFOLS BIOLOGICALS LLC,02475618
96596,ALPHANATE,0250427013,GRIFOLS BIOLOGICALS LLC,02475626
96608,GLN-OLMESARTAN HCTZ,0252502001,GLENMARK PHARMACEUTICALS CANADA INC.,02475707
96609,GLN-OLMESARTAN HCTZ,0252502002,GLENMARK PHARMACEUTICALS CANADA INC.,02475715
96610,GLN-OLMESARTAN HCTZ,0252502003,GLENMARK PHARMACEUTICALS CANADA INC.,02475723
96647,RAN-BUPROPION XL,0131140003,RANBAXY PHARMACEUTICALS CANADA INC.,02475804
96648,RAN-BUPROPION XL,0131140004,RANBAXY PHARMACEUTICALS CANADA INC.,02475812
96652,AG-ZOPICLONE,0122562003,ANGITA PHARMA INC.,02475820
96658,EXTRA STRENGTH BISMUTH,0111864004,JUNO OTC INC,02475855
96662,TEVA-MOMETASONE,0121732002,TEVA CANADA LIMITED,02475863
96682,AG-TOPIRAMATE,0132938006,ANGITA PHARMA INC.,02475952
96637,AG-QUETIAPINE,0131858001,ANGITA PHARMA INC.,02475979
96638,AG-QUETIAPINE,0131858002,ANGITA PHARMA INC.,02475987
96639,AG-QUETIAPINE,0131858003,ANGITA PHARMA INC.,02475995
96640,AG-QUETIAPINE,0131858005,ANGITA PHARMA INC.,02476002
96706,DICLOFENAC SODIUM SOLUTION,0114417007,TELIGENT OU,02476134
96641,AG-PRAVASTATIN,0122563001,ANGITA PHARMA INC.,02476142
96642,AG-PRAVASTATIN,0122563002,ANGITA PHARMA INC.,02476150
96643,AG-PRAVASTATIN,0122563003,ANGITA PHARMA INC.,02476169
96719,MAR-FLECAINIDE,0116696004,MARCAN PHARMACEUTICALS INC,02476177
96720,MAR-FLECAINIDE,0116696001,MARCAN PHARMACEUTICALS INC,02476185
96728,M-PRAVASTATIN,0122563001,MANTRA PHARMA INC,02476274
96729,M-PRAVASTATIN,0122563002,MANTRA PHARMA INC,02476282
96730,M-PRAVASTATIN,0122563003,MANTRA PHARMA INC,02476290
96671,PREGABALIN,0151121004,LABORATOIRE RIVA INC,02476339
96673,PREGABALIN,0151121006,LABORATOIRE RIVA INC,02476355
96674,PREGABALIN,0151121007,LABORATOIRE RIVA INC,02476363
96731,RIVA-ALENDRONATE,0150323004,LABORATOIRE RIVA INC,02476398
96732,RIVA-ALENDRONATE,0150323003,LABORATOIRE RIVA INC,02476401
96684,AG-IRBESARTAN HCTZ,0240086001,ANGITA PHARMA INC.,02476428
96686,AG-IRBESARTAN HCTZ,0240086003,ANGITA PHARMA INC.,02476436
96685,AG-IRBESARTAN HCTZ,0240086002,ANGITA PHARMA INC.,02476444
96694,NRA-AMLODIPINE,0131437003,NORA PHARMA INC,02476452
96695,NRA-AMLODIPINE,0131437002,NORA PHARMA INC,02476460
96696,NRA-AMLODIPINE,0131437001,NORA PHARMA INC,02476479
96741,AURO-OLMESARTAN HCTZ,0252502001,AURO PHARMA INC,02476487
96742,AURO-OLMESARTAN HCTZ,0252502002,AURO PHARMA INC,02476495
96743,AURO-OLMESARTAN HCTZ,0252502003,AURO PHARMA INC,02476509
96687,NRA-ATORVASTATIN,0133055001,NORA PHARMA INC,02476517
96688,NRA-ATORVASTATIN,0133055002,NORA PHARMA INC,02476525
96689,NRA-ATORVASTATIN,0133055003,NORA PHARMA INC,02476533
96690,NRA-ATORVASTATIN,0133055004,NORA PHARMA INC,02476541
96745,PMS-PROGESTERONE,0106327002,PHARMASCIENCE INC,02476576
96665,AG-CIPROFLOXACIN,0123207006,ANGITA PHARMA INC.,02476584
96666,AG-CIPROFLOXACIN,0123207001,ANGITA PHARMA INC.,02476592
96667,AG-CIPROFLOXACIN,0123207002,ANGITA PHARMA INC.,02476606
96746,APO-HYDROMORPHONE CR,0108698002,APOTEX INC,02476614
96747,APO-HYDROMORPHONE CR,0108698018,APOTEX INC,02476622
96748,APO-HYDROMORPHONE CR,0108698010,APOTEX INC,02476630
96749,APO-HYDROMORPHONE CR,0108698019,APOTEX INC,02476649
96750,APO-HYDROMORPHONE CR,0108698011,APOTEX INC,02476657
96751,APO-HYDROMORPHONE CR,0108698015,APOTEX INC,02476665
96752,APO-HYDROMORPHONE CR,0108698012,APOTEX INC,02476673
96753,APO-HYDROMORPHONE CR,0108698013,APOTEX INC,02476681
96755,ANTIFUNGAL ATHLETE'S FOOT POWDER SPRAY,0102537001,H.J. SUTTON INDUSTRIES LTD.,02476703
96756,FLUOROURACIL INJECTION,0107505001,GENERIC MEDICAL PARTNERS INC,02476711
96757,FLUOROURACIL INJECTION,0107505001,GENERIC MEDICAL PARTNERS INC,02476738
96758,FLUOROURACIL INJECTION,0107505001,GENERIC MEDICAL PARTNERS INC,02476746
96759,FLUOROURACIL INJECTION,0107505001,GENERIC MEDICAL PARTNERS INC,02476754
96760,MINT-PERINDOPRIL,0127178001,MINT PHARMACEUTICALS INC,02476762
96761,MINT-PERINDOPRIL,0127178002,MINT PHARMACEUTICALS INC,02476770
96762,MINT-PERINDOPRIL,0127178003,MINT PHARMACEUTICALS INC,02476789
96716,NRA-SILDENAFIL,0136261001,NORA PHARMA INC,02476797
96717,NRA-SILDENAFIL,0136261002,NORA PHARMA INC,02476800
96718,NRA-SILDENAFIL,0136261003,NORA PHARMA INC,02476819
96763,ACTIVE PROTECTION WITH ALOE,0352510019,EOS PRODUCTS LLC,02476827
96678,NRA-ESCITALOPRAM,0150435002,NORA PHARMA INC,02476851
96679,NRA-ESCITALOPRAM,0150435004,NORA PHARMA INC,02476878
96769,MINT-CANDESARTAN,0135220001,MINT PHARMACEUTICALS INC,02476908
96770,MINT-CANDESARTAN,0135220002,MINT PHARMACEUTICALS INC,02476916
96771,MINT-CANDESARTAN,0135220003,MINT PHARMACEUTICALS INC,02476924
96772,MINT-CANDESARTAN,0135220004,MINT PHARMACEUTICALS INC,02476932
96737,ATORVASTATIN,0133055001,ALTAMED PHARMA,02476940
96738,ATORVASTATIN,0133055002,ALTAMED PHARMA,02476959
96739,ATORVASTATIN,0133055003,ALTAMED PHARMA,02476967
96740,ATORVASTATIN,0133055004,ALTAMED PHARMA,02476975
96775,JAMP PERINDOPRIL,0127178001,JAMP PHARMA CORPORATION,02477009
96776,JAMP PERINDOPRIL,0127178002,JAMP PHARMA CORPORATION,02477017
96777,JAMP PERINDOPRIL,0127178003,JAMP PHARMA CORPORATION,02477025
96733,AG-ROSUVASTATIN,0148963004,ANGITA PHARMA INC.,02477033
96734,AG-ROSUVASTATIN,0148963001,ANGITA PHARMA INC.,02477041
96735,AG-ROSUVASTATIN,0148963002,ANGITA PHARMA INC.,02477068
96736,AG-ROSUVASTATIN,0148963003,ANGITA PHARMA INC.,02477076
96778,DAYTIME RELIEF COMPLETE,0421980002,APOTEX INC,02477084
96779,AG-ACET-TRAMADOL,0250601001,ANGITA PHARMA INC.,02477092
96780,JAMP ZOLMITRIPTAN,0134381001,JAMP PHARMA CORPORATION,02477106
96754,BIO-TRAMADOL/ACET,0250601001,BIOMED PHARMA,02477122
96789,APO-ACYCLOVIR OINTMENT,0115506007,APOTEX INC,02477130
96790,PHARMA-ATORVASTATIN,0133055001,PHARMASCIENCE INC,02477149
96791,PHARMA-ATORVASTATIN,0133055002,PHARMASCIENCE INC,02477157
96792,PHARMA-ATORVASTATIN,0133055003,PHARMASCIENCE INC,02477165
96793,PHARMA-ATORVASTATIN,0133055004,PHARMASCIENCE INC,02477173
96782,JAMP-ESCITALOPRAM,0150435003,JAMP PHARMA CORPORATION,02477181
96781,JAMP-ESCITALOPRAM,0150435001,JAMP PHARMA CORPORATION,02477203
96812,PHENYLEPHRINE HYDROCHLORIDE INJECTION USP,0100662004,MARCAN PHARMACEUTICALS INC,02477254
96833,PMS-BUSULFAN,0103273002,PHARMASCIENCE INC,02477343
96834,NRA-ZOPICLONE,0122562003,NORA PHARMA INC,02477351
96835,NRA-ZOPICLONE,0122562002,NORA PHARMA INC,02477378
96836,NRA-ZOPICLONE,0122562001,NORA PHARMA INC,02477386
96837,INVOKAMET XR,0258190001,JANSSEN INC,02477394
96838,INVOKAMET XR,0258190003,JANSSEN INC,02477408
96839,INVOKAMET XR,0258190004,JANSSEN INC,02477416
96840,INVOKAMET XR,0258190006,JANSSEN INC,02477424
96841,HANZEMA,0137581002,DR REDDYS LABORATORIES INC,02477432
96842,HANZEMA,0137581003,DR REDDYS LABORATORIES INC,02477440
96854,NRA-ROSUVASTATIN,0148963004,NORA PHARMA INC,02477483
96855,NRA-ROSUVASTATIN,0148963001,NORA PHARMA INC,02477491
96856,NRA-ROSUVASTATIN,0148963002,NORA PHARMA INC,02477505
96857,NRA-ROSUVASTATIN,0148963003,NORA PHARMA INC,02477513
96783,AG-RAMIPRIL,0122858001,ANGITA PHARMA INC.,02477564
96787,AG-RAMIPRIL,0122858005,ANGITA PHARMA INC.,02477602
96816,AZITHROMYCIN,0126072001,ALTAMED PHARMA,02477610
96817,AZITHROMYCIN,0126072005,ALTAMED PHARMA,02477629
